,bid,size
2018-10-01 13:52:02.598000+00:00,26690.0,49.0
2018-10-01 13:52:05.757000+00:00,26689.0,49.0
2018-10-01 13:52:06.808000+00:00,26688.0,49.0
2018-10-01 13:52:07.862000+00:00,26689.0,49.0
2018-10-01 13:52:08.214000+00:00,26688.0,49.0
2018-10-01 13:52:08.566000+00:00,26687.0,49.0
2018-10-01 13:52:10.325000+00:00,26688.0,40.0
2018-10-01 13:52:11.381000+00:00,26689.0,49.0
2018-10-01 13:52:11.730000+00:00,26688.0,49.0
2018-10-01 13:52:13.839000+00:00,26687.0,25.0
2018-10-01 13:52:16.302000+00:00,26686.0,49.0
2018-10-01 13:52:18.057000+00:00,26685.0,49.0
2018-10-01 13:52:18.758000+00:00,26686.0,30.0
2018-10-01 13:52:21.565000+00:00,26688.0,30.0
2018-10-01 13:52:22.618000+00:00,26687.0,49.0
2018-10-01 13:52:26.479000+00:00,26686.0,49.0
2018-10-01 13:52:27.180000+00:00,26687.0,49.0
2018-10-01 13:52:28.935000+00:00,26686.0,49.0
2018-10-01 13:52:34.196000+00:00,26687.0,45.0
2018-10-01 13:52:38.755000+00:00,26688.0,15.0
2018-10-01 13:52:41.564000+00:00,26687.0,49.0
2018-10-01 13:52:42.267000+00:00,26688.0,20.0
2018-10-01 13:52:44.024000+00:00,26687.0,49.0
2018-10-01 13:52:49.996000+00:00,26686.0,49.0
2018-10-01 13:52:51.750000+00:00,26687.0,40.0
2018-10-01 13:52:52.805000+00:00,26686.0,40.0
2018-10-01 13:52:53.508000+00:00,26685.0,35.0
2018-10-01 13:52:56.317000+00:00,26684.0,40.0
2018-10-01 13:52:58.421000+00:00,26685.0,40.0
2018-10-01 13:53:00.527000+00:00,26683.0,49.0
2018-10-01 13:53:02.630000+00:00,26684.0,35.0
2018-10-01 13:53:02.981000+00:00,26685.0,49.0
2018-10-01 13:53:04.034000+00:00,26684.0,20.0
2018-10-01 13:53:05.088000+00:00,26683.0,49.0
2018-10-01 13:53:05.790000+00:00,26684.0,20.0
2018-10-01 13:53:09.299000+00:00,26685.0,30.0
2018-10-01 13:53:09.651000+00:00,26686.0,35.0
2018-10-01 13:53:10.352000+00:00,26685.0,35.0
2018-10-01 13:53:11.404000+00:00,26686.0,25.0
2018-10-01 13:53:12.106000+00:00,26685.0,49.0
2018-10-01 13:53:13.512000+00:00,26686.0,49.0
2018-10-01 13:53:14.917000+00:00,26685.0,49.0
2018-10-01 13:53:15.267000+00:00,26686.0,25.0
2018-10-01 13:53:15.968000+00:00,26685.0,49.0
2018-10-01 13:53:17.730000+00:00,26686.0,20.0
2018-10-01 13:53:20.185000+00:00,26687.0,20.0
2018-10-01 13:53:21.593000+00:00,26688.0,45.0
2018-10-01 13:53:24.054000+00:00,26687.0,45.0
2018-10-01 13:53:24.757000+00:00,26686.0,20.0
2018-10-01 13:53:26.161000+00:00,26687.0,20.0
2018-10-01 13:53:27.214000+00:00,26686.0,20.0
2018-10-01 13:53:31.075000+00:00,26685.0,49.0
2018-10-01 13:53:31.425000+00:00,26686.0,49.0
2018-10-01 13:53:36.691000+00:00,26687.0,49.0
2018-10-01 13:53:37.744000+00:00,26686.0,49.0
2018-10-01 13:53:39.849000+00:00,26685.0,15.0
2018-10-01 13:53:40.552000+00:00,26684.0,49.0
2018-10-01 13:53:41.604000+00:00,26683.0,45.0
2018-10-01 13:53:42.307000+00:00,26684.0,45.0
2018-10-01 13:53:42.658000+00:00,26685.0,15.0
2018-10-01 13:53:43.360000+00:00,26686.0,15.0
2018-10-01 13:53:45.114000+00:00,26685.0,15.0
2018-10-01 13:53:45.465000+00:00,26686.0,15.0
2018-10-01 13:53:50.031000+00:00,26685.0,49.0
2018-10-01 13:53:50.731000+00:00,26686.0,49.0
2018-10-01 13:53:51.433000+00:00,26685.0,25.0
2018-10-01 13:53:52.135000+00:00,26684.0,49.0
2018-10-01 13:53:53.542000+00:00,26685.0,49.0
2018-10-01 13:53:57.406000+00:00,26686.0,49.0
2018-10-01 13:54:00.919000+00:00,26688.0,49.0
2018-10-01 13:54:01.270000+00:00,26687.0,49.0
2018-10-01 13:54:02.325000+00:00,26688.0,20.0
2018-10-01 13:54:04.081000+00:00,26687.0,15.0
2018-10-01 13:54:04.432000+00:00,26686.0,51.0
2018-10-01 13:54:05.484000+00:00,26687.0,25.0
2018-10-01 13:54:07.239000+00:00,26688.0,15.0
2018-10-01 13:54:08.994000+00:00,26689.0,50.0
2018-10-01 13:54:14.964000+00:00,26688.0,51.0
2018-10-01 13:54:15.315000+00:00,26689.0,51.0
2018-10-01 13:54:15.666000+00:00,26688.0,51.0
2018-10-01 13:54:16.017000+00:00,26690.0,51.0
2018-10-01 13:54:18.125000+00:00,26689.0,45.0
2018-10-01 13:54:24.800000+00:00,26688.0,51.0
2018-10-01 13:54:25.852000+00:00,26689.0,15.0
2018-10-01 13:54:30.066000+00:00,26690.0,51.0
2018-10-01 13:54:30.417000+00:00,26691.0,51.0
2018-10-01 13:54:30.769000+00:00,26690.0,51.0
2018-10-01 13:54:32.878000+00:00,26691.0,51.0
2018-10-01 13:54:33.230000+00:00,26690.0,51.0
2018-10-01 13:54:34.283000+00:00,26689.0,51.0
2018-10-01 13:54:34.986000+00:00,26690.0,40.0
2018-10-01 13:54:35.336000+00:00,26689.0,51.0
2018-10-01 13:54:37.445000+00:00,26688.0,51.0
2018-10-01 13:54:37.796000+00:00,26690.0,51.0
2018-10-01 13:54:40.606000+00:00,26691.0,15.0
2018-10-01 13:54:40.956000+00:00,26690.0,51.0
2018-10-01 13:54:43.765000+00:00,26691.0,51.0
2018-10-01 13:54:48.328000+00:00,26690.0,51.0
2018-10-01 13:54:50.082000+00:00,26689.0,51.0
2018-10-01 13:54:53.595000+00:00,26690.0,51.0
2018-10-01 13:54:58.512000+00:00,26691.0,15.0
2018-10-01 13:54:59.214000+00:00,26690.0,51.0
2018-10-01 13:54:59.565000+00:00,26691.0,30.0
2018-10-01 13:55:06.238000+00:00,26690.0,30.0
2018-10-01 13:55:06.589000+00:00,26691.0,51.0
2018-10-01 13:55:07.291000+00:00,26692.0,45.0
2018-10-01 13:55:07.642000+00:00,26693.0,50.0
2018-10-01 13:55:07.992000+00:00,26692.0,51.0
2018-10-01 13:55:08.343000+00:00,26694.0,51.0
2018-10-01 13:55:09.395000+00:00,26693.0,51.0
2018-10-01 13:55:11.149000+00:00,26694.0,51.0
2018-10-01 13:55:11.852000+00:00,26693.0,51.0
2018-10-01 13:55:12.203000+00:00,26694.0,51.0
2018-10-01 13:55:12.554000+00:00,26693.0,51.0
2018-10-01 13:55:15.712000+00:00,26692.0,45.0
2018-10-01 13:55:16.062000+00:00,26693.0,51.0
2018-10-01 13:55:16.414000+00:00,26692.0,51.0
2018-10-01 13:55:16.765000+00:00,26693.0,15.0
2018-10-01 13:55:17.116000+00:00,26692.0,51.0
2018-10-01 13:55:17.817000+00:00,26693.0,20.0
2018-10-01 13:55:20.975000+00:00,26692.0,51.0
2018-10-01 13:55:21.327000+00:00,26693.0,15.0
2018-10-01 13:55:26.592000+00:00,26692.0,15.0
2018-10-01 13:55:26.943000+00:00,26693.0,25.0
2018-10-01 13:55:29.401000+00:00,26692.0,25.0
2018-10-01 13:55:32.563000+00:00,26693.0,45.0
2018-10-01 13:55:43.801000+00:00,26692.0,45.0
2018-10-01 13:55:44.153000+00:00,26693.0,45.0
2018-10-01 13:55:45.557000+00:00,26692.0,51.0
2018-10-01 13:55:45.910000+00:00,26693.0,15.0
2018-10-01 13:55:52.226000+00:00,26692.0,51.0
2018-10-01 13:55:52.929000+00:00,26691.0,51.0
2018-10-01 13:55:56.441000+00:00,26690.0,51.0
2018-10-01 13:55:57.143000+00:00,26691.0,51.0
2018-10-01 13:55:57.845000+00:00,26690.0,51.0
2018-10-01 13:55:58.197000+00:00,26691.0,25.0
2018-10-01 13:56:02.763000+00:00,26692.0,20.0
2018-10-01 13:56:03.464000+00:00,26691.0,20.0
2018-10-01 13:56:04.516000+00:00,26690.0,20.0
2018-10-01 13:56:04.868000+00:00,26691.0,20.0
2018-10-01 13:56:05.218000+00:00,26690.0,20.0
2018-10-01 13:56:05.568000+00:00,26691.0,25.0
2018-10-01 13:56:08.029000+00:00,26690.0,25.0
2018-10-01 13:56:11.541000+00:00,26691.0,51.0
2018-10-01 13:56:11.895000+00:00,26690.0,40.0
2018-10-01 13:56:12.948000+00:00,26691.0,40.0
2018-10-01 13:56:15.054000+00:00,26690.0,50.0
2018-10-01 13:56:15.404000+00:00,26691.0,51.0
2018-10-01 13:56:16.107000+00:00,26690.0,51.0
2018-10-01 13:56:17.160000+00:00,26689.0,51.0
2018-10-01 13:56:17.862000+00:00,26688.0,51.0
2018-10-01 13:56:18.563000+00:00,26689.0,15.0
2018-10-01 13:56:24.528000+00:00,26688.0,51.0
2018-10-01 13:56:24.881000+00:00,26689.0,15.0
2018-10-01 13:56:25.581000+00:00,26688.0,35.0
2018-10-01 13:56:25.933000+00:00,26687.0,45.0
2018-10-01 13:56:26.285000+00:00,26688.0,45.0
2018-10-01 13:56:27.690000+00:00,26687.0,20.0
2018-10-01 13:56:30.851000+00:00,26686.0,20.0
2018-10-01 13:56:31.553000+00:00,26685.0,51.0
2018-10-01 13:56:33.311000+00:00,26684.0,15.0
2018-10-01 13:56:34.715000+00:00,26685.0,15.0
2018-10-01 13:56:35.419000+00:00,26684.0,15.0
2018-10-01 13:56:36.122000+00:00,26683.0,35.0
2018-10-01 13:56:38.931000+00:00,26684.0,20.0
2018-10-01 13:56:41.039000+00:00,26685.0,51.0
2018-10-01 13:56:42.093000+00:00,26684.0,40.0
2018-10-01 13:56:42.444000+00:00,26685.0,51.0
2018-10-01 13:56:46.309000+00:00,26686.0,15.0
2018-10-01 13:56:47.012000+00:00,26685.0,51.0
2018-10-01 13:56:47.364000+00:00,26686.0,51.0
2018-10-01 13:56:51.226000+00:00,26685.0,51.0
2018-10-01 13:56:51.577000+00:00,26686.0,15.0
2018-10-01 13:56:53.331000+00:00,26687.0,51.0
2018-10-01 13:56:53.682000+00:00,26688.0,51.0
2018-10-01 13:56:54.384000+00:00,26687.0,51.0
2018-10-01 13:56:54.736000+00:00,26688.0,51.0
2018-10-01 13:56:56.842000+00:00,26687.0,51.0
2018-10-01 13:57:00.358000+00:00,26688.0,51.0
2018-10-01 13:57:01.763000+00:00,26689.0,51.0
2018-10-01 13:57:03.165000+00:00,26690.0,25.0
2018-10-01 13:57:05.971000+00:00,26691.0,51.0
2018-10-01 13:57:08.778000+00:00,26690.0,51.0
2018-10-01 13:57:09.480000+00:00,26691.0,15.0
2018-10-01 13:57:10.184000+00:00,26690.0,51.0
2018-10-01 13:57:10.536000+00:00,26691.0,35.0
2018-10-01 13:57:14.399000+00:00,26690.0,30.0
2018-10-01 13:57:15.801000+00:00,26691.0,15.0
2018-10-01 13:57:18.608000+00:00,26690.0,15.0
2018-10-01 13:57:19.312000+00:00,26691.0,15.0
2018-10-01 13:57:19.664000+00:00,26690.0,35.0
2018-10-01 13:57:20.366000+00:00,26691.0,15.0
2018-10-01 13:57:23.530000+00:00,26689.0,45.0
2018-10-01 13:57:23.881000+00:00,26687.0,25.0
2018-10-01 13:57:28.449000+00:00,26688.0,15.0
2018-10-01 13:57:31.606000+00:00,26687.0,15.0
2018-10-01 13:57:33.712000+00:00,26686.0,51.0
2018-10-01 13:57:34.065000+00:00,26687.0,51.0
2018-10-01 13:57:36.524000+00:00,26688.0,51.0
2018-10-01 13:57:37.576000+00:00,26687.0,51.0
2018-10-01 13:57:39.330000+00:00,26686.0,50.0
2018-10-01 13:57:43.193000+00:00,26685.0,31.0
2018-10-01 13:57:43.895000+00:00,26686.0,20.0
2018-10-01 13:57:44.596000+00:00,26687.0,15.0
2018-10-01 13:57:46.351000+00:00,26688.0,15.0
2018-10-01 13:57:46.702000+00:00,26687.0,51.0
2018-10-01 13:57:52.316000+00:00,26688.0,51.0
2018-10-01 13:57:53.019000+00:00,26687.0,35.0
2018-10-01 13:57:59.335000+00:00,26686.0,45.0
2018-10-01 13:58:00.389000+00:00,26687.0,30.0
2018-10-01 13:58:00.739000+00:00,26688.0,51.0
2018-10-01 13:58:01.442000+00:00,26689.0,20.0
2018-10-01 13:58:05.307000+00:00,26688.0,45.0
2018-10-01 13:58:06.008000+00:00,26689.0,20.0
2018-10-01 13:58:06.360000+00:00,26688.0,51.0
2018-10-01 13:58:07.763000+00:00,26689.0,30.0
2018-10-01 13:58:08.115000+00:00,26690.0,20.0
2018-10-01 13:58:08.816000+00:00,26691.0,25.0
2018-10-01 13:58:17.240000+00:00,26692.0,30.0
2018-10-01 13:58:19.346000+00:00,26693.0,30.0
2018-10-01 13:58:23.560000+00:00,26694.0,51.0
2018-10-01 13:58:26.017000+00:00,26695.0,15.0
2018-10-01 13:58:27.073000+00:00,26696.0,51.0
2018-10-01 13:58:27.774000+00:00,26695.0,51.0
2018-10-01 13:58:28.476000+00:00,26696.0,15.0
2018-10-01 13:58:28.828000+00:00,26695.0,51.0
2018-10-01 13:58:29.881000+00:00,26696.0,50.0
2018-10-01 13:58:33.768000+00:00,26695.0,51.0
2018-10-01 13:58:34.822000+00:00,26696.0,51.0
2018-10-01 13:58:40.440000+00:00,26695.0,51.0
2018-10-01 13:58:41.842000+00:00,26696.0,51.0
2018-10-01 13:58:43.247000+00:00,26695.0,51.0
2018-10-01 13:58:45.352000+00:00,26696.0,25.0
2018-10-01 13:58:48.514000+00:00,26701.0,51.0
2018-10-01 13:58:51.672000+00:00,26699.0,56.0
2018-10-01 13:58:52.022000+00:00,26700.0,56.0
2018-10-01 13:58:52.724000+00:00,26698.0,30.0
2018-10-01 13:58:53.075000+00:00,26699.0,51.0
2018-10-01 13:58:53.426000+00:00,26698.0,40.0
2018-10-01 13:58:54.129000+00:00,26699.0,30.0
2018-10-01 13:58:54.482000+00:00,26698.0,45.0
2018-10-01 13:58:54.833000+00:00,26699.0,51.0
2018-10-01 13:58:55.184000+00:00,26698.0,40.0
2018-10-01 13:58:55.534000+00:00,26699.0,20.0
2018-10-01 13:58:55.887000+00:00,26698.0,50.0
2018-10-01 13:58:56.590000+00:00,26699.0,20.0
2018-10-01 13:58:57.997000+00:00,26700.0,45.0
2018-10-01 13:58:58.347000+00:00,26699.0,45.0
2018-10-01 13:59:00.105000+00:00,26698.0,25.0
2018-10-01 13:59:00.456000+00:00,26699.0,35.0
2018-10-01 13:59:00.807000+00:00,26698.0,40.0
2018-10-01 13:59:02.565000+00:00,26699.0,20.0
2018-10-01 13:59:04.321000+00:00,26698.0,30.0
2018-10-01 13:59:05.024000+00:00,26697.0,25.0
2018-10-01 13:59:07.132000+00:00,26698.0,25.0
2018-10-01 13:59:07.833000+00:00,26699.0,25.0
2018-10-01 13:59:10.996000+00:00,26700.0,40.0
2018-10-01 13:59:14.507000+00:00,26701.0,51.0
2018-10-01 13:59:16.963000+00:00,26702.0,51.0
2018-10-01 13:59:21.527000+00:00,26703.0,51.0
2018-10-01 13:59:30.306000+00:00,26704.0,40.0
2018-10-01 13:59:30.658000+00:00,26700.0,56.0
2018-10-01 13:59:31.009000+00:00,26701.0,20.0
2018-10-01 13:59:34.873000+00:00,26700.0,35.0
2018-10-01 13:59:35.225000+00:00,26702.0,56.0
2018-10-01 13:59:40.494000+00:00,26700.0,20.0
2018-10-01 13:59:44.007000+00:00,26701.0,20.0
2018-10-01 13:59:45.061000+00:00,26700.0,40.0
2018-10-01 13:59:47.173000+00:00,26701.0,20.0
2018-10-01 13:59:49.985000+00:00,26702.0,15.0
2018-10-01 13:59:52.797000+00:00,26701.0,45.0
2018-10-01 13:59:53.149000+00:00,26702.0,20.0
2018-10-01 13:59:59.121000+00:00,26701.0,20.0
2018-10-01 13:59:59.472000+00:00,26702.0,20.0
2018-10-01 14:00:00.179000+00:00,26703.0,20.0
2018-10-01 14:00:00.532000+00:00,26705.0,30.0
2018-10-01 14:00:00.883000+00:00,26706.0,30.0
2018-10-01 14:00:02.291000+00:00,26707.0,30.0
2018-10-01 14:00:03.697000+00:00,26709.0,19.0
2018-10-01 14:00:05.808000+00:00,26708.0,19.0
2018-10-01 14:00:06.863000+00:00,26709.0,19.0
2018-10-01 14:00:08.974000+00:00,26710.0,19.0
2018-10-01 14:00:09.326000+00:00,26709.0,19.0
2018-10-01 14:00:12.491000+00:00,26710.0,35.0
2018-10-01 14:00:14.600000+00:00,26711.0,50.0
2018-10-01 14:00:17.764000+00:00,26709.0,40.0
2018-10-01 14:00:20.578000+00:00,26704.0,35.0
2018-10-01 14:00:21.280000+00:00,26703.0,55.0
2018-10-01 14:00:21.630000+00:00,26704.0,50.0
2018-10-01 14:00:22.685000+00:00,26703.0,55.0
2018-10-01 14:00:24.793000+00:00,26702.0,20.0
2018-10-01 14:00:28.659000+00:00,26703.0,15.0
2018-10-01 14:00:29.011000+00:00,26704.0,25.0
2018-10-01 14:00:29.362000+00:00,26703.0,20.0
2018-10-01 14:00:29.712000+00:00,26704.0,25.0
2018-10-01 14:00:30.066000+00:00,26702.0,15.0
2018-10-01 14:00:31.120000+00:00,26701.0,35.0
2018-10-01 14:00:31.470000+00:00,26702.0,25.0
2018-10-01 14:00:32.172000+00:00,26701.0,45.0
2018-10-01 14:00:32.524000+00:00,26702.0,15.0
2018-10-01 14:00:33.928000+00:00,26703.0,20.0
2018-10-01 14:00:34.279000+00:00,26702.0,25.0
2018-10-01 14:00:34.983000+00:00,26703.0,25.0
2018-10-01 14:00:35.686000+00:00,26702.0,30.0
2018-10-01 14:00:36.038000+00:00,26703.0,20.0
2018-10-01 14:00:36.389000+00:00,26702.0,35.0
2018-10-01 14:00:37.093000+00:00,26703.0,35.0
2018-10-01 14:00:37.795000+00:00,26702.0,40.0
2018-10-01 14:00:40.608000+00:00,26701.0,35.0
2018-10-01 14:00:40.958000+00:00,26702.0,20.0
2018-10-01 14:00:43.069000+00:00,26703.0,20.0
2018-10-01 14:00:43.419000+00:00,26702.0,35.0
2018-10-01 14:00:43.771000+00:00,26703.0,15.0
2018-10-01 14:00:44.122000+00:00,26704.0,50.0
2018-10-01 14:00:45.527000+00:00,26703.0,50.0
2018-10-01 14:00:46.932000+00:00,26704.0,30.0
2018-10-01 14:00:49.042000+00:00,26703.0,30.0
2018-10-01 14:00:50.445000+00:00,26702.0,50.0
2018-10-01 14:00:51.852000+00:00,26703.0,15.0
2018-10-01 14:00:52.554000+00:00,26704.0,15.0
2018-10-01 14:00:53.257000+00:00,26705.0,30.0
2018-10-01 14:00:53.609000+00:00,26706.0,50.0
2018-10-01 14:00:54.312000+00:00,26707.0,15.0
2018-10-01 14:00:54.662000+00:00,26706.0,40.0
2018-10-01 14:00:55.715000+00:00,26707.0,20.0
2018-10-01 14:00:56.417000+00:00,26708.0,20.0
2018-10-01 14:00:57.120000+00:00,26709.0,45.0
2018-10-01 14:00:57.471000+00:00,26708.0,55.0
2018-10-01 14:00:58.875000+00:00,26709.0,55.0
2018-10-01 14:01:00.630000+00:00,26708.0,55.0
2018-10-01 14:01:02.386000+00:00,26709.0,45.0
2018-10-01 14:01:03.091000+00:00,26710.0,15.0
2018-10-01 14:01:03.792000+00:00,26711.0,35.0
2018-10-01 14:01:04.144000+00:00,26712.0,25.0
2018-10-01 14:01:07.304000+00:00,26711.0,25.0
2018-10-01 14:01:09.059000+00:00,26712.0,25.0
2018-10-01 14:01:12.925000+00:00,26711.0,20.0
2018-10-01 14:01:13.629000+00:00,26712.0,50.0
2018-10-01 14:01:16.086000+00:00,26711.0,55.0
2018-10-01 14:01:16.789000+00:00,26710.0,55.0
2018-10-01 14:01:17.141000+00:00,26711.0,25.0
2018-10-01 14:01:18.195000+00:00,26710.0,55.0
2018-10-01 14:01:18.546000+00:00,26711.0,30.0
2018-10-01 14:01:19.247000+00:00,26712.0,15.0
2018-10-01 14:01:19.599000+00:00,26711.0,40.0
2018-10-01 14:01:20.653000+00:00,26712.0,30.0
2018-10-01 14:01:21.357000+00:00,26715.0,50.0
2018-10-01 14:01:22.061000+00:00,26714.0,50.0
2018-10-01 14:01:22.764000+00:00,26715.0,30.0
2018-10-01 14:01:23.468000+00:00,26714.0,55.0
2018-10-01 14:01:23.819000+00:00,26716.0,50.0
2018-10-01 14:01:24.523000+00:00,26715.0,45.0
2018-10-01 14:01:25.929000+00:00,26714.0,45.0
2018-10-01 14:01:26.631000+00:00,26715.0,50.0
2018-10-01 14:01:26.983000+00:00,26716.0,20.0
2018-10-01 14:01:28.391000+00:00,26715.0,55.0
2018-10-01 14:01:28.741000+00:00,26716.0,15.0
2018-10-01 14:01:29.093000+00:00,26715.0,35.0
2018-10-01 14:01:29.445000+00:00,26716.0,50.0
2018-10-01 14:01:29.796000+00:00,26715.0,20.0
2018-10-01 14:01:32.255000+00:00,26716.0,30.0
2018-10-01 14:01:35.420000+00:00,26717.0,30.0
2018-10-01 14:01:35.771000+00:00,26716.0,30.0
2018-10-01 14:01:38.229000+00:00,26717.0,30.0
2018-10-01 14:01:39.635000+00:00,26716.0,30.0
2018-10-01 14:01:39.987000+00:00,26717.0,30.0
2018-10-01 14:01:40.339000+00:00,26716.0,30.0
2018-10-01 14:01:41.393000+00:00,26717.0,35.0
2018-10-01 14:01:42.799000+00:00,26718.0,20.0
2018-10-01 14:01:43.502000+00:00,26717.0,50.0
2018-10-01 14:01:44.204000+00:00,26718.0,40.0
2018-10-01 14:01:45.961000+00:00,26720.0,40.0
2018-10-01 14:01:46.312000+00:00,26719.0,40.0
2018-10-01 14:01:47.014000+00:00,26720.0,51.0
2018-10-01 14:01:47.366000+00:00,26721.0,15.0
2018-10-01 14:01:49.823000+00:00,26720.0,51.0
2018-10-01 14:01:50.527000+00:00,26719.0,51.0
2018-10-01 14:01:50.879000+00:00,26718.0,51.0
2018-10-01 14:01:51.231000+00:00,26719.0,51.0
2018-10-01 14:01:51.933000+00:00,26718.0,51.0
2018-10-01 14:01:55.802000+00:00,26719.0,15.0
2018-10-01 14:01:56.154000+00:00,26716.0,51.0
2018-10-01 14:01:58.262000+00:00,26715.0,51.0
2018-10-01 14:01:58.612000+00:00,26716.0,35.0
2018-10-01 14:01:59.316000+00:00,26717.0,35.0
2018-10-01 14:01:59.668000+00:00,26716.0,51.0
2018-10-01 14:02:00.019000+00:00,26717.0,35.0
2018-10-01 14:02:00.372000+00:00,26718.0,51.0
2018-10-01 14:02:01.426000+00:00,26717.0,15.0
2018-10-01 14:02:01.778000+00:00,26718.0,51.0
2018-10-01 14:02:03.183000+00:00,26717.0,51.0
2018-10-01 14:02:06.695000+00:00,26716.0,35.0
2018-10-01 14:02:07.048000+00:00,26714.0,30.0
2018-10-01 14:02:07.752000+00:00,26716.0,50.0
2018-10-01 14:02:10.210000+00:00,26717.0,50.0
2018-10-01 14:02:11.264000+00:00,26719.0,30.0
2018-10-01 14:02:12.669000+00:00,26720.0,30.0
2018-10-01 14:02:16.884000+00:00,26719.0,50.0
2018-10-01 14:02:17.587000+00:00,26718.0,50.0
2018-10-01 14:02:17.937000+00:00,26719.0,20.0
2018-10-01 14:02:19.692000+00:00,26718.0,20.0
2018-10-01 14:02:20.045000+00:00,26719.0,15.0
2018-10-01 14:02:20.396000+00:00,26718.0,50.0
2018-10-01 14:02:21.449000+00:00,26717.0,30.0
2018-10-01 14:02:21.801000+00:00,26716.0,45.0
2018-10-01 14:02:23.906000+00:00,26715.0,45.0
2018-10-01 14:02:24.258000+00:00,26716.0,30.0
2018-10-01 14:02:24.610000+00:00,26715.0,50.0
2018-10-01 14:02:25.663000+00:00,26714.0,50.0
2018-10-01 14:02:26.016000+00:00,26713.0,20.0
2018-10-01 14:02:29.533000+00:00,26715.0,15.0
2018-10-01 14:02:30.237000+00:00,26714.0,15.0
2018-10-01 14:02:30.588000+00:00,26715.0,15.0
2018-10-01 14:02:31.291000+00:00,26713.0,45.0
2018-10-01 14:02:31.994000+00:00,26712.0,45.0
2018-10-01 14:02:34.103000+00:00,26711.0,45.0
2018-10-01 14:02:36.561000+00:00,26710.0,45.0
2018-10-01 14:02:37.617000+00:00,26711.0,20.0
2018-10-01 14:02:39.023000+00:00,26712.0,45.0
2018-10-01 14:02:39.724000+00:00,26713.0,35.0
2018-10-01 14:02:40.426000+00:00,26712.0,45.0
2018-10-01 14:02:41.131000+00:00,26711.0,20.0
2018-10-01 14:02:41.483000+00:00,26710.0,45.0
2018-10-01 14:02:43.590000+00:00,26711.0,45.0
2018-10-01 14:02:44.996000+00:00,26712.0,45.0
2018-10-01 14:02:45.346000+00:00,26711.0,45.0
2018-10-01 14:02:45.698000+00:00,26712.0,45.0
2018-10-01 14:02:46.400000+00:00,26711.0,45.0
2018-10-01 14:02:46.751000+00:00,26710.0,45.0
2018-10-01 14:02:50.613000+00:00,26709.0,50.0
2018-10-01 14:02:51.667000+00:00,26710.0,50.0
2018-10-01 14:02:53.422000+00:00,26709.0,50.0
2018-10-01 14:02:55.881000+00:00,26708.0,50.0
2018-10-01 14:02:56.582000+00:00,26709.0,15.0
2018-10-01 14:02:57.988000+00:00,26710.0,50.0
2018-10-01 14:02:59.042000+00:00,26711.0,50.0
2018-10-01 14:03:00.097000+00:00,26710.0,50.0
2018-10-01 14:03:00.447000+00:00,26711.0,50.0
2018-10-01 14:03:00.798000+00:00,26710.0,50.0
2018-10-01 14:03:01.504000+00:00,26711.0,50.0
2018-10-01 14:03:02.909000+00:00,26712.0,50.0
2018-10-01 14:03:05.717000+00:00,26711.0,51.0
2018-10-01 14:03:06.071000+00:00,26712.0,30.0
2018-10-01 14:03:08.531000+00:00,26711.0,45.0
2018-10-01 14:03:09.938000+00:00,26713.0,45.0
2018-10-01 14:03:10.289000+00:00,26714.0,45.0
2018-10-01 14:03:10.992000+00:00,26715.0,15.0
2018-10-01 14:03:11.343000+00:00,26714.0,40.0
2018-10-01 14:03:14.852000+00:00,26713.0,51.0
2018-10-01 14:03:15.554000+00:00,26712.0,51.0
2018-10-01 14:03:15.905000+00:00,26713.0,51.0
2018-10-01 14:03:16.962000+00:00,26712.0,51.0
2018-10-01 14:03:17.666000+00:00,26713.0,35.0
2018-10-01 14:03:19.771000+00:00,26714.0,51.0
2018-10-01 14:03:20.829000+00:00,26713.0,51.0
2018-10-01 14:03:22.230000+00:00,26714.0,30.0
2018-10-01 14:03:23.284000+00:00,26713.0,40.0
2018-10-01 14:03:23.635000+00:00,26712.0,51.0
2018-10-01 14:03:26.447000+00:00,26713.0,50.0
2018-10-01 14:03:28.205000+00:00,26714.0,51.0
2018-10-01 14:03:30.311000+00:00,26715.0,51.0
2018-10-01 14:03:32.773000+00:00,26714.0,51.0
2018-10-01 14:03:33.476000+00:00,26713.0,51.0
2018-10-01 14:03:35.232000+00:00,26712.0,51.0
2018-10-01 14:03:37.340000+00:00,26711.0,51.0
2018-10-01 14:03:37.692000+00:00,26712.0,45.0
2018-10-01 14:03:40.856000+00:00,26713.0,51.0
2018-10-01 14:03:44.017000+00:00,26714.0,51.0
2018-10-01 14:03:45.773000+00:00,26715.0,40.0
2018-10-01 14:03:46.123000+00:00,26714.0,51.0
2018-10-01 14:03:46.825000+00:00,26713.0,51.0
2018-10-01 14:03:47.176000+00:00,26714.0,20.0
2018-10-01 14:03:47.527000+00:00,26715.0,15.0
2018-10-01 14:03:48.231000+00:00,26716.0,25.0
2018-10-01 14:03:49.284000+00:00,26715.0,51.0
2018-10-01 14:03:57.007000+00:00,26714.0,51.0
2018-10-01 14:03:58.061000+00:00,26715.0,15.0
2018-10-01 14:04:01.218000+00:00,26716.0,15.0
2018-10-01 14:04:01.569000+00:00,26715.0,51.0
2018-10-01 14:04:03.674000+00:00,26716.0,51.0
2018-10-01 14:04:04.025000+00:00,26717.0,45.0
2018-10-01 14:04:04.730000+00:00,26716.0,45.0
