,ask,size
2018-10-01 00:36:47.578000+00:00,26605.0,22.0
2018-10-01 00:36:47.928000+00:00,26604.0,10.0
2018-10-01 00:36:48.979000+00:00,26603.0,5.0
2018-10-01 00:36:51.433000+00:00,26604.0,5.0
2018-10-01 00:37:01.242000+00:00,26603.0,5.0
2018-10-01 00:37:05.797000+00:00,26604.0,5.0
2018-10-01 00:37:13.508000+00:00,26603.0,5.0
2018-10-01 00:37:21.404000+00:00,26604.0,10.0
2018-10-01 00:37:29.110000+00:00,26603.0,5.0
2018-10-01 00:37:43.472000+00:00,26605.0,22.0
2018-10-01 00:37:43.822000+00:00,26604.0,10.0
2018-10-01 00:38:16.242000+00:00,26603.0,10.0
2018-10-01 00:38:17.643000+00:00,26604.0,10.0
2018-10-01 00:38:26.402000+00:00,26603.0,10.0
2018-10-01 00:38:42.172000+00:00,26604.0,10.0
2018-10-01 00:38:44.275000+00:00,26603.0,10.0
2018-10-01 00:38:51.317000+00:00,26604.0,22.0
2018-10-01 00:39:11.989000+00:00,26603.0,22.0
2018-10-01 00:39:18.996000+00:00,26605.0,22.0
2018-10-01 00:39:19.347000+00:00,26604.0,10.0
2018-10-01 00:39:30.211000+00:00,26603.0,10.0
2018-10-01 00:39:30.564000+00:00,26604.0,10.0
2018-10-01 00:39:42.476000+00:00,26603.0,10.0
2018-10-01 00:40:08.411000+00:00,26604.0,10.0
2018-10-01 00:40:24.188000+00:00,26606.0,10.0
2018-10-01 00:40:24.539000+00:00,26605.0,5.0
2018-10-01 00:40:30.848000+00:00,26606.0,10.0
2018-10-01 00:40:51.521000+00:00,26607.0,10.0
2018-10-01 00:40:53.973000+00:00,26606.0,10.0
2018-10-01 00:41:01.334000+00:00,26605.0,10.0
2018-10-01 00:41:06.595000+00:00,26606.0,12.0
2018-10-01 00:41:06.947000+00:00,26604.0,10.0
2018-10-01 00:41:12.557000+00:00,26605.0,10.0
2018-10-01 00:41:15.361000+00:00,26604.0,5.0
2018-10-01 00:41:20.265000+00:00,26605.0,10.0
2018-10-01 00:41:26.922000+00:00,26604.0,5.0
2018-10-01 00:41:27.622000+00:00,26605.0,10.0
2018-10-01 00:41:30.075000+00:00,26604.0,10.0
2018-10-01 00:41:30.776000+00:00,26606.0,22.0
2018-10-01 00:41:31.126000+00:00,26604.0,10.0
2018-10-01 00:41:31.479000+00:00,26605.0,12.0
2018-10-01 00:41:34.285000+00:00,26604.0,12.0
2018-10-01 00:41:42.695000+00:00,26605.0,12.0
2018-10-01 00:41:44.099000+00:00,26604.0,12.0
2018-10-01 00:41:48.304000+00:00,26605.0,12.0
2018-10-01 00:42:07.587000+00:00,26604.0,12.0
2018-10-01 00:42:10.044000+00:00,26605.0,12.0
2018-10-01 00:42:12.847000+00:00,26604.0,12.0
2018-10-01 00:42:22.307000+00:00,26603.0,12.0
2018-10-01 00:42:42.638000+00:00,26604.0,12.0
2018-10-01 00:42:42.989000+00:00,26603.0,12.0
2018-10-01 00:43:06.817000+00:00,26602.0,12.0
2018-10-01 00:43:48.171000+00:00,26603.0,12.0
2018-10-01 00:44:35.536000+00:00,26604.0,10.0
2018-10-01 00:44:35.887000+00:00,26603.0,5.0
2018-10-01 00:44:40.170000+00:00,26604.0,10.0
2018-10-01 00:44:45.424000+00:00,26603.0,10.0
2018-10-01 00:44:48.227000+00:00,26604.0,12.0
2018-10-01 00:44:53.834000+00:00,26605.0,12.0
2018-10-01 00:45:00.494000+00:00,26604.0,12.0
2018-10-01 00:45:23.970000+00:00,26603.0,12.0
2018-10-01 00:45:29.226000+00:00,26604.0,12.0
2018-10-01 00:45:33.084000+00:00,26603.0,10.0
2018-10-01 00:45:40.788000+00:00,26605.0,22.0
2018-10-01 00:45:41.139000+00:00,26604.0,22.0
2018-10-01 00:45:41.489000+00:00,26603.0,10.0
2018-10-01 00:45:47.098000+00:00,26604.0,12.0
2018-10-01 00:45:50.251000+00:00,26605.0,12.0
2018-10-01 00:45:50.602000+00:00,26604.0,10.0
2018-10-01 00:45:51.304000+00:00,26603.0,10.0
2018-10-01 00:46:04.619000+00:00,26604.0,10.0
2018-10-01 00:46:24.950000+00:00,26606.0,22.0
2018-10-01 00:46:25.300000+00:00,26605.0,10.0
2018-10-01 00:46:27.403000+00:00,26606.0,12.0
2018-10-01 00:46:27.754000+00:00,26605.0,10.0
2018-10-01 00:46:32.659000+00:00,26606.0,10.0
2018-10-01 00:46:37.915000+00:00,26605.0,5.0
2018-10-01 00:46:41.770000+00:00,26606.0,10.0
2018-10-01 00:47:09.805000+00:00,26607.0,10.0
2018-10-01 00:47:10.506000+00:00,26606.0,10.0
2018-10-01 00:47:12.259000+00:00,26608.0,10.0
2018-10-01 00:47:12.609000+00:00,26607.0,10.0
2018-10-01 00:47:14.361000+00:00,26608.0,10.0
2018-10-01 00:47:21.724000+00:00,26610.0,22.0
2018-10-01 00:47:22.074000+00:00,26609.0,10.0
2018-10-01 00:47:22.424000+00:00,26610.0,12.0
2018-10-01 00:47:30.134000+00:00,26611.0,12.0
2018-10-01 00:47:37.493000+00:00,26612.0,12.0
2018-10-01 00:47:40.295000+00:00,26613.0,12.0
2018-10-01 00:47:40.996000+00:00,26612.0,12.0
2018-10-01 00:47:43.449000+00:00,26613.0,12.0
2018-10-01 00:47:43.799000+00:00,26612.0,12.0
2018-10-01 00:47:44.149000+00:00,26613.0,12.0
2018-10-01 00:47:48.355000+00:00,26614.0,12.0
2018-10-01 00:47:51.161000+00:00,26613.0,12.0
2018-10-01 00:48:00.975000+00:00,26614.0,12.0
2018-10-01 00:48:11.137000+00:00,26610.0,12.0
2018-10-01 00:48:11.839000+00:00,26611.0,12.0
2018-10-01 00:48:12.890000+00:00,26610.0,12.0
2018-10-01 00:48:14.992000+00:00,26611.0,12.0
2018-10-01 00:48:21.656000+00:00,26610.0,12.0
2018-10-01 00:48:22.706000+00:00,26611.0,12.0
2018-10-01 00:48:37.426000+00:00,26612.0,12.0
2018-10-01 00:48:37.776000+00:00,26610.0,10.0
2018-10-01 00:48:38.127000+00:00,26609.0,10.0
2018-10-01 00:48:48.288000+00:00,26608.0,5.0
2018-10-01 00:48:48.638000+00:00,26610.0,22.0
2018-10-01 00:48:48.988000+00:00,26609.0,10.0
2018-10-01 00:48:50.742000+00:00,26610.0,10.0
2018-10-01 00:49:07.209000+00:00,26609.0,5.0
2018-10-01 00:49:07.909000+00:00,26610.0,10.0
2018-10-01 00:49:20.920000+00:00,26609.0,10.0
2018-10-01 00:49:22.672000+00:00,26608.0,10.0
2018-10-01 00:49:23.022000+00:00,26609.0,10.0
2018-10-01 00:49:23.723000+00:00,26608.0,10.0
2018-10-01 00:49:25.478000+00:00,26609.0,10.0
2018-10-01 00:49:25.828000+00:00,26608.0,10.0
2018-10-01 00:49:27.582000+00:00,26607.0,5.0
2018-10-01 00:49:27.933000+00:00,26608.0,12.0
2018-10-01 00:49:39.848000+00:00,26609.0,12.0
2018-10-01 00:49:42.651000+00:00,26610.0,12.0
2018-10-01 00:49:47.556000+00:00,26609.0,5.0
2018-10-01 00:49:47.907000+00:00,26610.0,10.0
2018-10-01 00:50:00.522000+00:00,26611.0,10.0
2018-10-01 00:50:01.928000+00:00,26610.0,10.0
2018-10-01 00:50:04.734000+00:00,26612.0,12.0
2018-10-01 00:50:05.086000+00:00,26611.0,10.0
2018-10-01 00:50:06.138000+00:00,26610.0,5.0
2018-10-01 00:50:08.241000+00:00,26611.0,12.0
2018-10-01 00:50:16.301000+00:00,26610.0,12.0
2018-10-01 00:50:19.805000+00:00,26611.0,12.0
2018-10-01 00:50:22.608000+00:00,26610.0,12.0
2018-10-01 00:50:24.710000+00:00,26611.0,12.0
2018-10-01 00:50:26.112000+00:00,26610.0,12.0
2018-10-01 00:50:33.470000+00:00,26611.0,12.0
2018-10-01 00:50:40.829000+00:00,26610.0,12.0
2018-10-01 00:50:43.633000+00:00,26609.0,10.0
2018-10-01 00:51:00.105000+00:00,26610.0,10.0
2018-10-01 00:51:15.878000+00:00,26609.0,5.0
2018-10-01 00:51:23.586000+00:00,26610.0,10.0
2018-10-01 00:51:23.936000+00:00,26609.0,5.0
2018-10-01 00:51:33.045000+00:00,26610.0,5.0
2018-10-01 00:51:48.460000+00:00,26609.0,5.0
2018-10-01 00:52:00.368000+00:00,26611.0,22.0
2018-10-01 00:52:00.719000+00:00,26610.0,10.0
2018-10-01 00:52:02.822000+00:00,26608.0,5.0
2018-10-01 00:52:06.674000+00:00,26609.0,10.0
2018-10-01 00:52:20.689000+00:00,26608.0,5.0
2018-10-01 00:52:50.482000+00:00,26609.0,5.0
2018-10-01 00:52:53.285000+00:00,26608.0,5.0
2018-10-01 00:52:53.636000+00:00,26609.0,5.0
2018-10-01 00:52:58.542000+00:00,26608.0,5.0
2018-10-01 00:53:03.450000+00:00,26609.0,10.0
2018-10-01 00:53:10.807000+00:00,26610.0,17.0
2018-10-01 00:53:11.156000+00:00,26609.0,5.0
2018-10-01 00:53:11.507000+00:00,26610.0,10.0
2018-10-01 00:53:17.688000+00:00,26611.0,12.0
2018-10-01 00:54:01.884000+00:00,26610.0,10.0
2018-10-01 00:54:03.285000+00:00,26609.0,10.0
2018-10-01 00:54:18.384000+00:00,26610.0,12.0
2018-10-01 00:54:22.942000+00:00,26609.0,5.0
2018-10-01 00:54:25.743000+00:00,26610.0,10.0
2018-10-01 00:54:30.650000+00:00,26609.0,5.0
2018-10-01 00:54:34.508000+00:00,26610.0,5.0
2018-10-01 00:54:46.083000+00:00,26611.0,5.0
2018-10-01 00:54:52.409000+00:00,26612.0,5.0
2018-10-01 00:54:53.111000+00:00,26611.0,5.0
2018-10-01 00:54:54.868000+00:00,26612.0,5.0
2018-10-01 00:54:55.220000+00:00,26611.0,5.0
2018-10-01 00:54:56.275000+00:00,26610.0,5.0
2018-10-01 00:54:56.627000+00:00,26609.0,5.0
2018-10-01 00:54:56.979000+00:00,26608.0,5.0
2018-10-01 00:54:58.033000+00:00,26607.0,5.0
2018-10-01 00:54:59.791000+00:00,26608.0,10.0
2018-10-01 00:55:00.850000+00:00,26607.0,10.0
2018-10-01 00:55:04.365000+00:00,26609.0,22.0
2018-10-01 00:55:04.715000+00:00,26608.0,10.0
2018-10-01 00:55:07.877000+00:00,26609.0,12.0
2018-10-01 00:55:08.227000+00:00,26608.0,12.0
2018-10-01 00:55:13.852000+00:00,26609.0,12.0
2018-10-01 00:55:15.607000+00:00,26610.0,22.0
2018-10-01 00:55:15.960000+00:00,26609.0,10.0
2018-10-01 00:55:17.366000+00:00,26610.0,10.0
2018-10-01 00:55:48.950000+00:00,26611.0,10.0
2018-10-01 00:55:49.302000+00:00,26610.0,10.0
2018-10-01 00:55:50.353000+00:00,26611.0,10.0
2018-10-01 00:55:52.808000+00:00,26610.0,10.0
2018-10-01 00:55:55.614000+00:00,26611.0,10.0
2018-10-01 00:56:05.086000+00:00,26612.0,10.0
2018-10-01 00:56:21.566000+00:00,26611.0,10.0
2018-10-01 00:56:39.796000+00:00,26610.0,5.0
2018-10-01 00:56:40.499000+00:00,26611.0,10.0
2018-10-01 00:56:44.704000+00:00,26610.0,10.0
2018-10-01 00:56:51.364000+00:00,26609.0,10.0
2018-10-01 00:56:55.573000+00:00,26610.0,10.0
2018-10-01 00:58:36.520000+00:00,26611.0,10.0
2018-10-01 00:59:07.366000+00:00,26613.0,22.0
2018-10-01 00:59:07.719000+00:00,26612.0,10.0
2018-10-01 00:59:17.887000+00:00,26614.0,22.0
2018-10-01 00:59:18.237000+00:00,26613.0,10.0
2018-10-01 00:59:18.938000+00:00,26612.0,10.0
2018-10-01 00:59:19.989000+00:00,26613.0,10.0
2018-10-01 00:59:34.712000+00:00,26612.0,5.0
2018-10-01 00:59:42.777000+00:00,26613.0,10.0
2018-10-01 00:59:50.142000+00:00,26612.0,10.0
2018-10-01 01:00:08.373000+00:00,26613.0,10.0
2018-10-01 01:00:11.531000+00:00,26612.0,10.0
2018-10-01 01:00:13.635000+00:00,26613.0,10.0
2018-10-01 01:00:39.576000+00:00,26614.0,10.0
2018-10-01 01:00:40.627000+00:00,26613.0,10.0
2018-10-01 01:01:10.435000+00:00,26614.0,12.0
2018-10-01 01:01:46.191000+00:00,26615.0,12.0
2018-10-01 01:01:49.698000+00:00,26614.0,12.0
2018-10-01 01:01:50.048000+00:00,26615.0,12.0
2018-10-01 01:01:51.101000+00:00,26614.0,12.0
2018-10-01 01:02:03.723000+00:00,26613.0,12.0
2018-10-01 01:02:17.048000+00:00,26612.0,12.0
2018-10-01 01:02:26.170000+00:00,26614.0,10.0
2018-10-01 01:02:26.520000+00:00,26616.0,17.0
2018-10-01 01:02:26.871000+00:00,26615.0,22.0
2018-10-01 01:02:27.222000+00:00,26614.0,10.0
2018-10-01 01:02:29.676000+00:00,26615.0,10.0
2018-10-01 01:02:33.532000+00:00,26614.0,10.0
2018-10-01 01:02:35.635000+00:00,26615.0,10.0
2018-10-01 01:02:44.055000+00:00,26614.0,10.0
2018-10-01 01:02:44.407000+00:00,26616.0,22.0
2018-10-01 01:02:44.757000+00:00,26615.0,10.0
2018-10-01 01:02:46.162000+00:00,26614.0,5.0
2018-10-01 01:02:46.864000+00:00,26615.0,17.0
2018-10-01 01:02:47.215000+00:00,26614.0,5.0
2018-10-01 01:02:48.968000+00:00,26615.0,10.0
2018-10-01 01:02:50.369000+00:00,26614.0,10.0
2018-10-01 01:02:50.720000+00:00,26615.0,10.0
2018-10-01 01:02:52.472000+00:00,26614.0,10.0
2018-10-01 01:03:06.496000+00:00,26613.0,10.0
2018-10-01 01:03:15.960000+00:00,26615.0,22.0
2018-10-01 01:03:16.310000+00:00,26614.0,10.0
2018-10-01 01:03:40.844000+00:00,26613.0,5.0
2018-10-01 01:03:42.598000+00:00,26614.0,5.0
2018-10-01 01:03:53.118000+00:00,26613.0,5.0
2018-10-01 01:03:55.223000+00:00,26612.0,10.0
2018-10-01 01:03:59.081000+00:00,26613.0,10.0
2018-10-01 01:04:00.486000+00:00,26612.0,5.0
2018-10-01 01:04:03.642000+00:00,26611.0,10.0
2018-10-01 01:04:05.749000+00:00,26610.0,10.0
2018-10-01 01:04:06.101000+00:00,26611.0,10.0
2018-10-01 01:04:30.293000+00:00,26612.0,10.0
2018-10-01 01:04:31.347000+00:00,26613.0,12.0
2018-10-01 01:04:31.697000+00:00,26612.0,10.0
2018-10-01 01:04:53.775000+00:00,26611.0,10.0
2018-10-01 01:04:57.278000+00:00,26612.0,10.0
2018-10-01 01:05:06.743000+00:00,26615.0,12.0
2018-10-01 01:05:08.145000+00:00,26614.0,12.0
2018-10-01 01:05:08.497000+00:00,26613.0,12.0
2018-10-01 01:05:13.052000+00:00,26612.0,5.0
2018-10-01 01:05:13.753000+00:00,26613.0,10.0
2018-10-01 01:05:17.256000+00:00,26612.0,5.0
2018-10-01 01:05:20.411000+00:00,26613.0,10.0
2018-10-01 01:05:30.930000+00:00,26614.0,10.0
2018-10-01 01:05:32.335000+00:00,26615.0,10.0
2018-10-01 01:05:41.104000+00:00,26614.0,10.0
2018-10-01 01:05:41.805000+00:00,26615.0,10.0
2018-10-01 01:06:23.178000+00:00,26614.0,10.0
2018-10-01 01:06:38.252000+00:00,26613.0,10.0
2018-10-01 01:07:17.870000+00:00,26612.0,10.0
2018-10-01 01:07:22.784000+00:00,26613.0,12.0
2018-10-01 01:07:23.134000+00:00,26614.0,12.0
2018-10-01 01:07:23.485000+00:00,26615.0,12.0
2018-10-01 01:07:25.239000+00:00,26614.0,12.0
2018-10-01 01:07:41.021000+00:00,26615.0,12.0
2018-10-01 01:07:43.475000+00:00,26614.0,12.0
2018-10-01 01:07:44.528000+00:00,26615.0,12.0
2018-10-01 01:07:49.086000+00:00,26614.0,12.0
2018-10-01 01:07:50.139000+00:00,26615.0,12.0
2018-10-01 01:08:14.330000+00:00,26614.0,5.0
2018-10-01 01:08:38.857000+00:00,26615.0,5.0
2018-10-01 01:08:41.311000+00:00,26614.0,5.0
2018-10-01 01:09:03.390000+00:00,26613.0,5.0
2018-10-01 01:09:06.551000+00:00,26614.0,5.0
2018-10-01 01:09:10.056000+00:00,26613.0,5.0
2018-10-01 01:09:13.561000+00:00,26614.0,5.0
2018-10-01 01:09:25.128000+00:00,26613.0,10.0
2018-10-01 01:09:33.893000+00:00,26614.0,10.0
2018-10-01 01:09:51.082000+00:00,26615.0,10.0
2018-10-01 01:09:55.993000+00:00,26614.0,10.0
2018-10-01 01:10:04.410000+00:00,26615.0,10.0
2018-10-01 01:10:18.791000+00:00,26614.0,10.0
2018-10-01 01:10:32.821000+00:00,26615.0,10.0
2018-10-01 01:10:53.157000+00:00,26614.0,5.0
2018-10-01 01:11:18.059000+00:00,26615.0,5.0
2018-10-01 01:11:19.464000+00:00,26614.0,5.0
2018-10-01 01:12:11.002000+00:00,26615.0,5.0
2018-10-01 01:12:12.054000+00:00,26614.0,5.0
2018-10-01 01:12:23.267000+00:00,26613.0,5.0
2018-10-01 01:12:27.471000+00:00,26614.0,5.0
2018-10-01 01:12:32.379000+00:00,26613.0,10.0
2018-10-01 01:12:38.690000+00:00,26612.0,10.0
2018-10-01 01:12:56.211000+00:00,26613.0,10.0
2018-10-01 01:12:59.014000+00:00,26612.0,10.0
2018-10-01 01:13:02.171000+00:00,26613.0,10.0
2018-10-01 01:13:33.026000+00:00,26614.0,10.0
2018-10-01 01:13:34.431000+00:00,26613.0,10.0
2018-10-01 01:13:35.836000+00:00,26614.0,10.0
2018-10-01 01:13:38.642000+00:00,26613.0,10.0
2018-10-01 01:13:43.205000+00:00,26612.0,10.0
2018-10-01 01:13:51.271000+00:00,26611.0,5.0
2018-10-01 01:13:56.182000+00:00,26612.0,5.0
2018-10-01 01:14:10.209000+00:00,26611.0,5.0
2018-10-01 01:14:11.610000+00:00,26612.0,5.0
2018-10-01 01:14:13.015000+00:00,26613.0,5.0
2018-10-01 01:14:14.769000+00:00,26614.0,5.0
2018-10-01 01:14:18.977000+00:00,26613.0,5.0
2018-10-01 01:14:24.585000+00:00,26612.0,5.0
2018-10-01 01:14:24.936000+00:00,26613.0,10.0
2018-10-01 01:14:29.492000+00:00,26612.0,10.0
2018-10-01 01:14:39.660000+00:00,26614.0,22.0
2018-10-01 01:14:40.011000+00:00,26612.0,10.0
2018-10-01 01:14:43.517000+00:00,26611.0,10.0
2018-10-01 01:14:50.532000+00:00,26612.0,12.0
2018-10-01 01:14:53.334000+00:00,26613.0,12.0
2018-10-01 01:15:02.805000+00:00,26614.0,12.0
2018-10-01 01:15:04.208000+00:00,26613.0,12.0
2018-10-01 01:15:04.557000+00:00,26614.0,12.0
2018-10-01 01:15:18.237000+00:00,26613.0,10.0
2018-10-01 01:15:23.148000+00:00,26614.0,12.0
2018-10-01 01:15:27.010000+00:00,26615.0,12.0
2018-10-01 01:15:33.670000+00:00,26616.0,10.0
2018-10-01 01:15:46.638000+00:00,26617.0,10.0
2018-10-01 01:15:57.511000+00:00,26619.0,22.0
2018-10-01 01:15:57.861000+00:00,26617.0,10.0
2018-10-01 01:16:01.019000+00:00,26618.0,12.0
2018-10-01 01:16:02.073000+00:00,26617.0,12.0
2018-10-01 01:16:04.879000+00:00,26616.0,12.0
2018-10-01 01:16:13.991000+00:00,26617.0,10.0
2018-10-01 01:16:15.744000+00:00,26616.0,5.0
2018-10-01 01:16:32.579000+00:00,26615.0,5.0
2018-10-01 01:16:43.099000+00:00,26616.0,5.0
2018-10-01 01:16:44.150000+00:00,26617.0,17.0
2018-10-01 01:16:44.501000+00:00,26616.0,10.0
2018-10-01 01:16:48.006000+00:00,26617.0,10.0
2018-10-01 01:16:49.408000+00:00,26616.0,10.0
2018-10-01 01:16:53.265000+00:00,26618.0,22.0
2018-10-01 01:16:53.617000+00:00,26617.0,10.0
2018-10-01 01:16:54.672000+00:00,26616.0,10.0
2018-10-01 01:17:06.241000+00:00,26618.0,22.0
2018-10-01 01:17:06.591000+00:00,26617.0,10.0
2018-10-01 01:17:24.834000+00:00,26616.0,10.0
2018-10-01 01:17:28.690000+00:00,26617.0,10.0
2018-10-01 01:17:30.446000+00:00,26616.0,10.0
2018-10-01 01:17:32.548000+00:00,26617.0,10.0
2018-10-01 01:17:33.249000+00:00,26616.0,5.0
2018-10-01 01:17:34.653000+00:00,26617.0,10.0
2018-10-01 01:17:39.210000+00:00,26616.0,5.0
2018-10-01 01:17:44.478000+00:00,26615.0,5.0
2018-10-01 01:17:44.829000+00:00,26614.0,5.0
2018-10-01 01:17:58.866000+00:00,26615.0,12.0
2018-10-01 01:18:05.880000+00:00,26614.0,12.0
2018-10-01 01:18:06.230000+00:00,26615.0,12.0
2018-10-01 01:18:10.087000+00:00,26614.0,5.0
2018-10-01 01:18:11.491000+00:00,26615.0,12.0
2018-10-01 01:18:12.540000+00:00,26614.0,10.0
2018-10-01 01:18:14.996000+00:00,26615.0,10.0
2018-10-01 01:18:15.346000+00:00,26614.0,10.0
2018-10-01 01:18:17.806000+00:00,26616.0,10.0
2018-10-01 01:18:18.506000+00:00,26615.0,10.0
2018-10-01 01:18:20.260000+00:00,26616.0,10.0
2018-10-01 01:18:24.116000+00:00,26615.0,10.0
2018-10-01 01:18:45.153000+00:00,26614.0,5.0
2018-10-01 01:18:48.315000+00:00,26615.0,10.0
2018-10-01 01:19:00.240000+00:00,26616.0,10.0
2018-10-01 01:19:14.274000+00:00,26615.0,12.0
2018-10-01 01:19:39.872000+00:00,26616.0,12.0
2018-10-01 01:19:42.680000+00:00,26615.0,12.0
2018-10-01 01:20:05.476000+00:00,26616.0,12.0
2018-10-01 01:20:32.832000+00:00,26615.0,10.0
2018-10-01 01:20:40.892000+00:00,26616.0,10.0
2018-10-01 01:20:58.424000+00:00,26615.0,10.0
2018-10-01 01:21:07.191000+00:00,26614.0,10.0
2018-10-01 01:21:13.151000+00:00,26615.0,10.0
2018-10-01 01:21:17.707000+00:00,26616.0,10.0
2018-10-01 01:21:22.966000+00:00,26614.0,10.0
2018-10-01 01:21:34.184000+00:00,26613.0,17.0
2018-10-01 01:21:34.535000+00:00,26612.0,10.0
2018-10-01 01:21:37.337000+00:00,26613.0,10.0
2018-10-01 01:21:38.739000+00:00,26612.0,10.0
2018-10-01 01:22:06.082000+00:00,26611.0,10.0
2018-10-01 01:22:14.498000+00:00,26613.0,22.0
2018-10-01 01:22:14.849000+00:00,26612.0,10.0
2018-10-01 01:22:17.651000+00:00,26611.0,5.0
2018-10-01 01:22:21.509000+00:00,26612.0,10.0
2018-10-01 01:22:22.560000+00:00,26611.0,10.0
2018-10-01 01:22:30.622000+00:00,26612.0,10.0
2018-10-01 01:22:44.640000+00:00,26611.0,12.0
2018-10-01 01:22:46.042000+00:00,26610.0,12.0
2018-10-01 01:22:50.250000+00:00,26609.0,12.0
2018-10-01 01:22:56.210000+00:00,26608.0,12.0
2018-10-01 01:22:57.962000+00:00,26609.0,12.0
2018-10-01 01:23:00.068000+00:00,26608.0,12.0
2018-10-01 01:23:01.823000+00:00,26607.0,12.0
2018-10-01 01:23:02.524000+00:00,26606.0,12.0
2018-10-01 01:23:04.977000+00:00,26605.0,12.0
2018-10-01 01:23:05.330000+00:00,26606.0,12.0
2018-10-01 01:23:11.637000+00:00,26607.0,12.0
2018-10-01 01:23:16.195000+00:00,26608.0,12.0
2018-10-01 01:23:26.052000+00:00,26607.0,22.0
2018-10-01 01:23:28.857000+00:00,26606.0,22.0
2018-10-01 01:23:31.312000+00:00,26607.0,22.0
2018-10-01 01:23:32.013000+00:00,26606.0,22.0
2018-10-01 01:23:34.115000+00:00,26607.0,22.0
2018-10-01 01:23:39.377000+00:00,26606.0,22.0
2018-10-01 01:23:40.429000+00:00,26607.0,22.0
2018-10-01 01:23:45.686000+00:00,26606.0,22.0
2018-10-01 01:24:00.759000+00:00,26607.0,22.0
2018-10-01 01:24:07.420000+00:00,26606.0,22.0
2018-10-01 01:24:19.687000+00:00,26607.0,22.0
2018-10-01 01:24:20.388000+00:00,26606.0,22.0
2018-10-01 01:24:20.739000+00:00,26607.0,22.0
2018-10-01 01:24:21.089000+00:00,26606.0,10.0
2018-10-01 01:24:34.752000+00:00,26605.0,10.0
2018-10-01 01:24:59.641000+00:00,26606.0,10.0
2018-10-01 01:25:09.815000+00:00,26605.0,10.0
2018-10-01 01:25:12.620000+00:00,26606.0,10.0
2018-10-01 01:25:22.786000+00:00,26605.0,5.0
2018-10-01 01:25:30.148000+00:00,26607.0,22.0
2018-10-01 01:25:30.501000+00:00,26606.0,10.0
2018-10-01 01:25:32.253000+00:00,26605.0,5.0
2018-10-01 01:25:32.954000+00:00,26606.0,5.0
2018-10-01 01:25:34.706000+00:00,26605.0,12.0
2018-10-01 01:25:35.057000+00:00,26606.0,12.0
2018-10-01 01:26:00.643000+00:00,26608.0,22.0
2018-10-01 01:26:01.697000+00:00,26607.0,12.0
2018-10-01 01:26:24.833000+00:00,26605.0,12.0
2018-10-01 01:26:28.337000+00:00,26604.0,12.0
2018-10-01 01:26:30.790000+00:00,26605.0,12.0
2018-10-01 01:26:41.658000+00:00,26604.0,12.0
2018-10-01 01:26:51.475000+00:00,26605.0,12.0
2018-10-01 01:26:58.133000+00:00,26606.0,12.0
2018-10-01 01:27:16.372000+00:00,26605.0,12.0
2018-10-01 01:27:17.774000+00:00,26604.0,12.0
2018-10-01 01:27:18.825000+00:00,26605.0,12.0
2018-10-01 01:27:19.176000+00:00,26604.0,12.0
2018-10-01 01:27:20.577000+00:00,26603.0,12.0
2018-10-01 01:27:20.930000+00:00,26604.0,12.0
2018-10-01 01:27:32.849000+00:00,26603.0,12.0
2018-10-01 01:27:38.457000+00:00,26604.0,12.0
2018-10-01 01:27:41.610000+00:00,26603.0,12.0
2018-10-01 01:27:42.663000+00:00,26604.0,12.0
2018-10-01 01:27:58.088000+00:00,26605.0,12.0
2018-10-01 01:28:00.543000+00:00,26604.0,12.0
2018-10-01 01:28:19.482000+00:00,26605.0,12.0
2018-10-01 01:28:25.096000+00:00,26604.0,12.0
2018-10-01 01:28:27.551000+00:00,26605.0,12.0
2018-10-01 01:28:42.294000+00:00,26606.0,12.0
2018-10-01 01:28:49.656000+00:00,26605.0,10.0
2018-10-01 01:28:50.708000+00:00,26607.0,22.0
2018-10-01 01:28:51.059000+00:00,26605.0,10.0
2018-10-01 01:28:51.760000+00:00,26606.0,10.0
2018-10-01 01:28:52.461000+00:00,26605.0,10.0
2018-10-01 01:29:02.628000+00:00,26606.0,10.0
2018-10-01 01:29:07.188000+00:00,26607.0,12.0
2018-10-01 01:29:14.903000+00:00,26606.0,12.0
2018-10-01 01:29:15.605000+00:00,26605.0,22.0
2018-10-01 01:29:19.462000+00:00,26604.0,10.0
2018-10-01 01:29:21.566000+00:00,26606.0,22.0
2018-10-01 01:29:21.917000+00:00,26605.0,10.0
2018-10-01 01:29:26.482000+00:00,26606.0,10.0
2018-10-01 01:29:36.299000+00:00,26605.0,10.0
2018-10-01 01:29:37.701000+00:00,26606.0,10.0
2018-10-01 01:29:42.959000+00:00,26605.0,10.0
2018-10-01 01:29:46.116000+00:00,26604.0,12.0
2018-10-01 01:29:49.274000+00:00,26605.0,12.0
2018-10-01 01:29:50.327000+00:00,26604.0,12.0
2018-10-01 01:29:54.534000+00:00,26605.0,12.0
2018-10-01 01:29:54.884000+00:00,26604.0,12.0
2018-10-01 01:29:55.585000+00:00,26605.0,12.0
2018-10-01 01:29:58.745000+00:00,26604.0,12.0
2018-10-01 01:30:00.149000+00:00,26605.0,12.0
2018-10-01 01:30:05.422000+00:00,26606.0,12.0
2018-10-01 01:30:09.980000+00:00,26605.0,12.0
2018-10-01 01:30:47.866000+00:00,26604.0,12.0
2018-10-01 01:30:52.773000+00:00,26603.0,12.0
2018-10-01 01:30:53.474000+00:00,26604.0,12.0
